uri,cid,text,created_at,author_handle,author_did,keyword,search_query,collection_method,session_name,collected_at,lang,author_display_name,author_description,author_followers_count,author_following_count,author_posts_count,author_verified,author_created_at,author_avatar,author_banner,author_profile_fetched_at,author_account_age_days,author_posts_per_day,author_follower_following_ratio,author_influence_score,word_count,char_count,hashtag_count,mention_count,url_count,hashtags,mentions,urls,has_images,has_external_link,has_media,emotion_score,is_reply,content_analyzed_at,indexed_at,reply_count,repost_count,like_count,author_fetch_error
at://did:plc:xtjxhsreuohv4tqoobk2pwvj/app.bsky.feed.post/3lyvpbzhglk2v,bafyreihjsq3g2tusm4pbuguxkz2ik3f7oklda74f4ktwadayfmx5jlmkam,"Africa leads in women’s participation in tech, but more work is needed to close the gender gap. 
www.mckinsey.com/capabilities...",2025-09-15T21:01:50.524Z,wingsradio.bsky.social,did:plc:xtjxhsreuohv4tqoobk2pwvj,gender inequality,"""gender gap""",search_api,session_20250918_125053,2025-09-18T17:18:53.612833+00:00,en,WINGS: Women's International News Gathering Service,"Weekly half-hour radio program by and about women around the world.  Series producer, Frieda Werden

Listen to recent shows here: https://wingsradio.org/wordpress/

This Bluesky profile collects links from a wide range of sources",140,261,1892,False,2024-12-10T22:38:37.343Z,https://cdn.bsky.app/img/avatar/plain/did:plc:xtjxhsreuohv4tqoobk2pwvj/bafkreic3b36twtnctzr6bg5k3fg7xthu3m7xdxn6yibyvqdoacaqgpt63e@jpeg,,2025-09-18T17:18:53.612739+00:00,281,6.733096085409253,0.5363984674329502,21.86,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:53.612826+00:00,2025-09-15T21:01:51.006Z,0.0,0.0,0.0,
at://did:plc:sbdyzkckmog4tmyfznm4zrk4/app.bsky.feed.post/3lyvsm22ftp2f,bafyreib24jmuxrba3mc7wdj4ahr5ggizqhzl22f2u3lbuqwjxbzfrwabeq,"The fight continues! ✊✊

Join us this Saturday, 20th September, for the Women’s Day of Action, a community march to honour Kate Sheppard’s fight for Equal Pay for Work of Equal Value and to continue the call for pay equity today.",2025-09-15T22:01:07.738Z,duncanwebbmp.bsky.social,did:plc:sbdyzkckmog4tmyfznm4zrk4,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:37.126008+00:00,en,Duncan Webb MP,"Authorised by Duncan Webb MP, Parliament Buildings Wellington.
https://linktr.ee/duncanwebb",862,12,311,False,2024-12-04T00:50:30.946Z,https://cdn.bsky.app/img/avatar/plain/did:plc:sbdyzkckmog4tmyfznm4zrk4/bafkreiawfx43qmd3tgbbxhrsly6iberhd7j6u52amzfe7rooecxtnszwpi@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:sbdyzkckmog4tmyfznm4zrk4/bafkreibkf4s5cg6dymbfxxg34wbglvhdfpyqfrxd53pyvrfutz264wokey@jpeg,2025-09-18T17:19:37.125849+00:00,288,1.0798611111111112,71.83333333333333,43.22,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:37.125997+00:00,2025-09-15T22:01:09.610Z,1.0,8.0,15.0,
at://did:plc:mmgaebjvr6ad3ssy4kdgsk26/app.bsky.feed.post/3lyvtcqsscs2u,bafyreieccwm4jvpi57mfg6ycwjzqodciaimlcsmpkxalb652kiq6zg7nye,The gender gap has stayed relatively consistent since the 90s according to this exit poller while educational polarization has zoomed up. There's lots of female service workers among Obama Trump voters and male white collar workers among Romney Clinton/Biden/Harris voters.,2025-09-15T22:13:49.982Z,lovecraftdemocrat.bsky.social,did:plc:mmgaebjvr6ad3ssy4kdgsk26,gender inequality,"""gender gap""",search_api,session_20250918_125053,2025-09-18T17:18:53.416437+00:00,en,Lovecraft Democrat,@avrilbradley23 in Elonland ,67,123,172,False,2024-04-08T06:40:06.999Z,https://cdn.bsky.app/img/avatar/plain/did:plc:mmgaebjvr6ad3ssy4kdgsk26/bafkreibhcl54rw7ywsy6luapzw6bpgfeodoiumkiqg3pjusaqdjqrhi4ea@jpeg,,2025-09-18T17:18:53.416326+00:00,528,0.32575757575757575,0.5447154471544715,20.27,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:53.416429+00:00,2025-09-15T22:13:53.408Z,0.0,0.0,4.0,
at://did:plc:wergfz6girigy2qmtwoujfah/app.bsky.feed.post/3lyvtdcjmyc2s,bafyreicp47ozvgzqs67joe7ivj5zpm7d7yiuy76nworahfpvlinrqurrri,"Women’s Day of Action - join the fight for equal pay for work of equal value. 
Meet at Victoria Square at 10am on Saturday 20th September, then 11am march to the Bridge of Remembrance. 
Kai, healthcare checks, face painting, cultural performances and more! 

#nzpol",2025-09-15T22:14:08.557Z,sarah4ilam.bsky.social,did:plc:wergfz6girigy2qmtwoujfah,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:36.962107+00:00,en,Sarah Pallett,"“Moderately inspiring” Bailey, 2023
Previously the (Labour) Member of Parliament for Ilam, Aotearoa NZ. Former midwife and lecturer. 
Pro choice. Pro democracy. Pro science. 
Proponent of kindness and empathy in politics. Yes, politics.

Opinions my own.",3998,1887,4406,False,2023-09-21T08:28:12.722Z,https://cdn.bsky.app/img/avatar/plain/did:plc:wergfz6girigy2qmtwoujfah/bafkreia7hhfwda4rnxk5y4k7kqmpostfu7uf5sqfpkkmuap2gu35jya7ly@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:wergfz6girigy2qmtwoujfah/bafkreigbfmv4kr4v76ktehtocqkjgw6lmalslit7wxqbxrwq2garqc5vqq@jpeg,2025-09-18T17:19:36.961986+00:00,728,6.052197802197802,2.118706942236354,40.56,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:36.962099+00:00,2025-09-15T22:14:09.506Z,2.0,19.0,37.0,
at://did:plc:fgo57s5phjn6y25qwemimvnd/app.bsky.feed.post/3lyvtnp3qtk26,bafyreihikpz3xawwbhgvbt746jjlahi3c23qgp5dy5wlugtazinzpk3jmm,"Violence against women and girls (VAWG) refers to the violence that disproportionately affects women and girls in our society. This violence is rooted in gender inequality and power imbalances as a result of the patriarchy. It can take many forms —  domestic, financial, physical and sexual.",2025-09-15T22:19:57.265Z,preventgbvnet.bsky.social,did:plc:fgo57s5phjn6y25qwemimvnd,gender inequality,"""gender inequality""",search_api,session_20250918_125053,2025-09-18T17:18:46.287364+00:00,en,GBVnet,"The GBV Prevention Network is a dynamic group of activists & practitioners committed to preventing GBV in the Horn, East & Southern Africa.

#EndVAWG #PreventVAWG #VAWG #EndViolence #GBV #Feminist",287,454,205,False,2025-03-18T10:56:19.345Z,https://cdn.bsky.app/img/avatar/plain/did:plc:fgo57s5phjn6y25qwemimvnd/bafkreicpn3opiy65dmu4npi22vgcxihcxrcchjpav674xc7wnzw3tucyxe@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:fgo57s5phjn6y25qwemimvnd/bafkreidjenhpwus3hmoxgr72atv4riin43dw6b5zadsdzdv2el4touuziy@jpeg,2025-09-18T17:18:46.287240+00:00,184,1.1141304347826086,0.6321585903083701,31.59,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:46.287355+00:00,2025-09-15T22:20:06.415Z,1.0,2.0,2.0,
at://did:plc:vhchcdf27orwjmlhea7jl3an/app.bsky.feed.post/3lyvwd5mvus2p,bafyreigdx2rdbtep6edgkauyic42dapemgnztu6vk7kn3jrevwm5lgq3ay,Loved her segment about gender inequality in science communication. The fact people tell her they can't watch her cause they don't like how she looks on video is unhinged.,2025-09-15T23:07:44.647Z,miyamoris.bsky.social,did:plc:vhchcdf27orwjmlhea7jl3an,gender inequality,"""gender inequality""",search_api,session_20250918_125053,2025-09-18T17:18:46.077708+00:00,pt,Fragile female ego 2.0,"Used to blog in defense of Haruhi Suzumiya. Current enjoyer of many things. (Mary | she/her | 25+ | ENG/PT-BR) https://miyamoris.tumblr.com/

✨️ #MarysNails #MarysLPs",828,295,3783,False,2023-07-05T12:47:08.087Z,https://cdn.bsky.app/img/avatar/plain/did:plc:vhchcdf27orwjmlhea7jl3an/bafkreigsefqk6pm2h4xnusfuyyikjm35fxdmw7cxug2c2dy2b4b2rqfkju@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:vhchcdf27orwjmlhea7jl3an/bafkreidpbywmio6krflrbpx7ixmru5k4hs6hfru6l2ddtta5jyblq6n6ze@jpeg,2025-09-18T17:18:46.077593+00:00,806,4.693548387096774,2.8067796610169493,30.28,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:46.077698+00:00,2025-09-15T23:07:46.105Z,1.0,0.0,0.0,
at://did:plc:lkqneyxyjjzqcpz526lsgiou/app.bsky.feed.post/3lyvxvtaxrk25,bafyreidupankfzmaiwapbcnj6ddywgbpdn45hwzbnvcqfkbqgxxsuww25u,"It's sad, but when I see the equal pay for women campaign using the suffrage colours I flinch because I associate those colours with terfs now.",2025-09-15T23:36:05.047Z,parrykylie.bsky.social,did:plc:lkqneyxyjjzqcpz526lsgiou,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:36.589868+00:00,en,Bumbleebee,"Grows trees and trans kids.
Loves coffee, elephant jokes and leaf slugs.
Usually found in a school or op shop.",698,430,6240,False,2023-09-19T08:42:55.962Z,https://cdn.bsky.app/img/avatar/plain/did:plc:lkqneyxyjjzqcpz526lsgiou/bafkreieeypatqgc4324rssoj7fqfsdf2vxaxqlxivw3pvzu6zwbemgaqyu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:lkqneyxyjjzqcpz526lsgiou/bafkreiclvhgzqrkeedxvm5ukr2ddiueavak7xfcvga6vg244y2b7y7zi3q@jpeg,2025-09-18T17:19:36.589767+00:00,730,8.547945205479452,1.6232558139534883,29.0,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:36.589859+00:00,2025-09-15T23:36:06.305Z,3.0,0.0,6.0,
at://did:plc:y4jh3bq7sa6yjrwiremioxsj/app.bsky.feed.post/3lyw4wczl4k2q,bafyreifpdjo5wjogkh2lyowf5iy4sbjjirtp5ynhrxgmgt7eogyjvvkpdm,Equal Pay for Equal Work.,2025-09-16T01:05:50.283Z,ecoeur.bsky.social,did:plc:y4jh3bq7sa6yjrwiremioxsj,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:36.445382+00:00,en,,,29,49,114,False,2023-11-26T01:22:50.301Z,https://cdn.bsky.app/img/avatar/plain/did:plc:y4jh3bq7sa6yjrwiremioxsj/bafkreiaz6t6mqkqpj2xqwcdhybw3zagvhsc4klylfifvcwygezifnsvpf4@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:y4jh3bq7sa6yjrwiremioxsj/bafkreiglh5n7ujlo3bqoqxkayharcqyogpoemfx64phaqqv4tfvkbzcy6i@jpeg,2025-09-18T17:19:36.445273+00:00,662,0.17220543806646527,0.5918367346938775,16.04,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:36.445373+00:00,2025-09-16T01:06:00.908Z,0.0,0.0,0.0,
at://did:plc:twj4gpx5clhgc6qoa6o3u5rk/app.bsky.feed.post/3lywiwprgyc2v,bafyreidbvwjjv6675kmkiqecdbq73hv5t2hpahx7ycadb536ochy2bsr3a,I never saw a debate. I saw gotcha moments one upsmanship lots of ugly ugly hate and misinformation that was nothing more than racial and gender discrimination There was nothing but hate sound bites for performance,2025-09-16T04:40:48.558Z,nursegenius1019.bsky.social,did:plc:twj4gpx5clhgc6qoa6o3u5rk,gender inequality,"""gender discrimination""",search_api,session_20250918_125053,2025-09-18T17:19:18.682659+00:00,en,NurseGenius,Retired 25 years ago from Forensic Criminal Justice. Community Organizer and activist. Raised to be curious question authority strike boycott march protest whatever it takes Always a Dem except for that one time I was Marxist Will block MAGA trolls,14570,3703,12062,False,2025-01-09T21:24:59.643Z,https://cdn.bsky.app/img/avatar/plain/did:plc:twj4gpx5clhgc6qoa6o3u5rk/bafkreihjvwioml5via52kidhnawh6hwq5iqkspq4zy3qfrp4kpmpaqgt7e@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:twj4gpx5clhgc6qoa6o3u5rk/bafkreih63n64vks3sugmi3i2cr2j6on4iqgpow7pk4gft3bryu2elxa2au@jpeg,2025-09-18T17:19:18.682538+00:00,251,48.05577689243028,3.934647583040778,47.67,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:18.682649+00:00,2025-09-16T04:40:49.704Z,0.0,1.0,5.0,
at://did:plc:jfrsqllbnbu3thsviqwjnila/app.bsky.feed.post/3lywk5kko7s2g,bafyreigrunst3ijxecb5ufzof5cxwcashf3kqkaqpi7rce76c34rxgml6u,"Democrats want health care for all, equal pay for equal work, to take care of families through paid leave/childcare support, to have healthy air/water/food for everyone, to expand access to education, to embrace new ideas that benefit everyone etc. Tell me again how we're the ""bad guys""?",2025-09-16T05:02:31.715Z,curiousviv.bsky.social,did:plc:jfrsqllbnbu3thsviqwjnila,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:36.285835+00:00,en,Vivienne ,"Microbiologist, ecologist, science nerd, animal rights activist. Always asking questions. ",163,227,211,False,2025-02-06T00:48:52.944Z,https://cdn.bsky.app/img/avatar/plain/did:plc:jfrsqllbnbu3thsviqwjnila/bafkreidmqs7wfcc3m5d4zsysvuz5ndx3k5hyzhqnnfon43q3elv2hpcp5u@jpeg,,2025-09-18T17:19:36.285746+00:00,224,0.9419642857142857,0.7180616740088106,26.01,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:36.285827+00:00,2025-09-16T05:02:33.405Z,0.0,0.0,0.0,
at://did:plc:gnyutv2y7adfi2vucluzy673/app.bsky.feed.post/3lywlytukx22i,bafyreidvvqmrqnn3k2qrvax7owfemlobmn6a2fdiluenfzdefcilucvo5m,"A compelling argument from Markos Moulitsas (kos) at Daily Kos on how the widening gender gap is fueling right-wing extremism, as manosphere and manosphere-adjacent influencers have radicalized sizable chunks of young men into sexist hatred of women.  @kos.dailykos.com",2025-09-16T05:35:41.188Z,jgibsondem.bsky.social,did:plc:gnyutv2y7adfi2vucluzy673,gender inequality,"""gender gap""",search_api,session_20250918_125053,2025-09-18T17:18:53.233342+00:00,en,Justin Gibson,"Pct. Committeeperson for Nameoki 5. He/Him/His
⚾ Cards
🏒 Blues
⚽ Arsenal, STL City SC
🏈 Steelers, Battlehawks 
🏀 🏈 Mizzou/Illini
🇺🇸 USA
https://linktr.ee/jgibsondem",1364,2377,12457,False,2023-12-16T23:52:29.301Z,https://cdn.bsky.app/img/avatar/plain/did:plc:gnyutv2y7adfi2vucluzy673/bafkreiaqzb7r3bwckadijtlxsccqrowa5l36truauknd3mh3zzkipnox7y@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:gnyutv2y7adfi2vucluzy673/bafkreiazbtib5rcuhtyiqtfwwzunhb7ghgr3cxihrv7fzqjnbrfhi4g7zu@jpeg,2025-09-18T17:18:53.233260+00:00,641,19.433697347893915,0.573832562053008,31.9,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:53.233335+00:00,2025-09-16T05:35:42.207Z,0.0,0.0,0.0,
at://did:plc:tkd6b6oi6oqamvlwwu72i7eq/app.bsky.feed.post/3lywt2zqe3s2o,bafyreibn5e52tnf4kdvuvns6k3s4qvw7ggxaqkncvefaxes6n43pxtzsc4,"Nope.
They do not. 

We can't even get paid maternity leave, free child care and contraceptives, abortion on demand, equal pay, and dozens of other essentials. 

Those windows will have to wait.",2025-09-16T07:42:10.643Z,marshacoupe.bsky.social,did:plc:tkd6b6oi6oqamvlwwu72i7eq,gender inequality,"""equal pay""",search_api,session_20250918_125053,2025-09-18T17:19:36.078738+00:00,en,Marsha Coupé,"#Feminist
#Socialist
#Activist
#ReSister
#Enthusiast 
#AlwaysShowUp
www.marshacoupe.com",3263,1485,5699,False,2024-11-14T07:11:53.179Z,https://cdn.bsky.app/img/avatar/plain/did:plc:tkd6b6oi6oqamvlwwu72i7eq/bafkreieaykylxkcccapwzysdhniv6llnfxrp42ugxaynjcir4uhg332dmi@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:tkd6b6oi6oqamvlwwu72i7eq/bafkreidhoblti5nhbppa2euefnusfnr6jnatezursfafy6diipoyjmazae@jpeg,2025-09-18T17:19:36.078605+00:00,308,18.503246753246753,2.1973063973063973,38.0,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:36.078727+00:00,2025-09-16T07:42:11.702Z,0.0,0.0,1.0,
at://did:plc:cbn3nzwl74uhaxy4hrms7vf3/app.bsky.feed.post/3lywuezdiqj2g,bafyreibkbq372ejrvof34m7tsuokghuikpongkbvwpriqtsstfx4hqk7ke,"7️⃣8️⃣ 
[71] Birth Control victorianweb.org/victorian/s...
[72] Coverture and Economic Gender Inequality in Early America legalresearchclub.ua.edu/blog/2023/0...",2025-09-16T08:05:39.435502Z,gemsofindology.bsky.social,did:plc:cbn3nzwl74uhaxy4hrms7vf3,gender inequality,"""gender inequality""",search_api,session_20250918_125053,2025-09-18T17:18:45.889766+00:00,en,Gemsofindology GoI,"In Centre, busting both Raita and Lafda wingers coz they both hide truth. You can help me https://patreon.com/gemsofindology",24,1,3017,False,2024-11-22T03:24:37.053Z,https://cdn.bsky.app/img/avatar/plain/did:plc:cbn3nzwl74uhaxy4hrms7vf3/bafkreihulzq5lnrk7l47joi76vhkens6yopkhu42kogpr2zz5ognlraqby@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:cbn3nzwl74uhaxy4hrms7vf3/bafkreibudznzdjzrwcb5sbg2b66wkdbw33bqo6cynozbr7p65eyz7f2vbm@jpeg,2025-09-18T17:18:45.889690+00:00,300,10.056666666666667,24.0,14.02,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:45.889758+00:00,2025-09-16T08:05:40.102Z,1.0,0.0,1.0,
at://did:plc:dcgryfykhwn5njooi3a2hpnb/app.bsky.feed.post/3lywvngk3yc2t,bafyreihrbk5rj5kw6wxffz2p662inrfbxpczi3pylxeifblqida2czitti,"PhD researcher Sayantani Ghosh unpicks whether India’s rates of gender violence have their source in deep-rooted gender discrimination and bias. Discover more about Sayantani's research bit.ly/drhighlights24
#India #GenderViolence #GenderBias #PhD",2025-09-16T08:28:15.527Z,unirdg-phd.bsky.social,did:plc:dcgryfykhwn5njooi3a2hpnb,gender inequality,"""gender discrimination""",search_api,session_20250918_125053,2025-09-18T17:19:18.539683+00:00,en,"Doctoral & Researcher College, University of Reading","Supporting doctoral and early career researchers at the University of Reading (UK). Providing training, support, study space, networking and funding opportunities. 🔗 reading.ac.uk/doctoral-researcher-college/",91,71,125,False,2025-02-28T08:55:32.246Z,https://cdn.bsky.app/img/avatar/plain/did:plc:dcgryfykhwn5njooi3a2hpnb/bafkreihkyeboqfxrnclimjwcwp5ugs6j5ya4fz6g7kwzpyjffsuwluhrzu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:dcgryfykhwn5njooi3a2hpnb/bafkreicvfgkemxuumr3mo7r3rvqx5veufi37aqkw6uxlhlsg663uxwdc6a@jpeg,2025-09-18T17:19:18.539557+00:00,202,0.6188118811881188,1.2816901408450705,23.28,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:18.539674+00:00,2025-09-16T08:28:19.104Z,0.0,0.0,0.0,
at://did:plc:zg4fzp6srmuo3yedrpeanana/app.bsky.feed.post/3lywyg4tnxc27,bafyreigl5dyhexw36ws5opwumtejuriov7ut37ckdrdmwqsernrous52ja,"1.5 million chats reveal who uses ChatGPT and why

Large ChatGPT analysis finds global growth, a shrinking gender gap, and everyday tasks like writing and guidance driving most conversations.

#seo #smm",2025-09-16T09:17:51.418Z,seo.at.thenote.app,did:plc:zg4fzp6srmuo3yedrpeanana,gender inequality,"""gender gap""",search_api,session_20250918_125053,2025-09-18T17:18:53.088666+00:00,en,SEO & SMM News,"#SEO and #SMM News from Social Media Today, Search Engine Journal, Search Engine Land and others.
Our other projects: #macos, #ios and #android apps for notes TheNote.app",115,6,3340,False,2025-01-03T10:35:17.649Z,https://cdn.bsky.app/img/avatar/plain/did:plc:zg4fzp6srmuo3yedrpeanana/bafkreiajjs2dpm4o5dfmmwu2qowt5qflodov42vjlqhukp5huqn56owyv4@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:zg4fzp6srmuo3yedrpeanana/bafkreihlpag664vvpaafajxlw3e5tplybk24ggdv2aurodj2ditaarbnwm@jpeg,2025-09-18T17:18:53.088578+00:00,258,12.945736434108527,19.166666666666668,20.82,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:53.088658+00:00,2025-09-16T09:17:52.004Z,0.0,0.0,0.0,
at://did:plc:7ubsqa5peq7g2pftjdmjdbsc/app.bsky.feed.post/3lyx44fy2gc2t,bafyreidtcz7ko5jqswdmrewenesfg4jgtvprky3to33vrejwphu6omgajy,"Don't miss today's event on the #GenderPayGap ahead of International #EqualPayDay.

🔜 Join us online today at 15:00 (CEST) as experts come together to discuss closing the gender pay gap over the life course.

Register here ➡️ bit.ly/47ozxpi",2025-09-16T10:24:00.708Z,oecdsocial.bsky.social,did:plc:7ubsqa5peq7g2pftjdmjdbsc,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:19:12.218875+00:00,en,OECD Social,"We lead the OECD’s work on #employment, #social policies, #migration, #health, #pensions and #FutureOfWork. Reposts are not endorsements.",134,39,68,False,2025-03-10T12:57:03.741Z,https://cdn.bsky.app/img/avatar/plain/did:plc:7ubsqa5peq7g2pftjdmjdbsc/bafkreigznz2ewfjt5as76vxftwymgxqedfjxenyuyq66v3b3f2ou3dbrqe@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:7ubsqa5peq7g2pftjdmjdbsc/bafkreibf6rvnzhabvhxbzpwhljpvl7l3lbd5bktrlio4evr5epm7pknq24@jpeg,2025-09-18T17:19:12.218720+00:00,192,0.3541666666666667,3.4358974358974357,31.16,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:12.218861+00:00,2025-09-16T10:24:04.305Z,0.0,0.0,0.0,
at://did:plc:vadkcqsk2op75w6hz2lydbil/app.bsky.feed.post/3lyx5kbques2c,bafyreihfa7wj6o7r6iglf72uixjgdj2t3ofk64zd3tqmtdmtf4qmdclcnu,"Starbucks’ CEO made 6,666x more than the company's median employee in 2024.

This was the widest CEO-to-Worker pay gap in the entire S&P 500.

Remember this before you order your next pumpkin spice latte. 
- Robert Reich",2025-09-16T10:49:39.783Z,cleverresistance.bsky.social,did:plc:vadkcqsk2op75w6hz2lydbil,gender inequality,"""pay gap""",search_api,session_20250918_125053,2025-09-18T17:19:12.076383+00:00,en,Clever Resistance,"Featuring resistance efforts, big and small. Scroll-worthy.
Hope. Humor. Resources.",2150,1714,170,False,2025-07-22T19:53:20.132Z,https://cdn.bsky.app/img/avatar/plain/did:plc:vadkcqsk2op75w6hz2lydbil/bafkreibhu34b6iq72kdbkie43ijyxcxzr5mfpjlyseom6jgbzmzuxgafg4@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:vadkcqsk2op75w6hz2lydbil/bafkreietzp3lgieth6jqgox2t3f3iksma7sfxyz6txbeeanxrnlueeowwm@jpeg,2025-09-18T17:19:12.076243+00:00,57,2.982456140350877,1.2543757292882147,83.33,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:19:12.076370+00:00,2025-09-16T10:49:41.306Z,1.0,0.0,1.0,
at://did:plc:r3v7vp5jq7ufw6mgcnv5x2do/app.bsky.feed.post/3lyxldcf2f22z,bafyreieuvz55apvad5vkdjsmnwtjnlfsqyn6i3zao623mufcdkn5xbwcsq,OpenAI’s July 2025 survey shows feminine users rose to 52% from 37% in Jan 2024 and 70% use ChatGPT for non‑work purposes. The gender gap narrows as adoption speeds up in low‑income regions. https://getnews.me/openai-study-reveals-how-people-use-chatgpt-key-findings/ #openai #chatgpt,2025-09-16T10:56:17.505-04:00,getnews-me.bsky.social,did:plc:r3v7vp5jq7ufw6mgcnv5x2do,gender inequality,"""gender gap""",search_api,session_20250918_125053,2025-09-18T17:18:52.373515+00:00,en,GetNews.me,"Stay updated with GetNews.me — your source for top trending news in tech, AI, business, science, sports, and health, all in one place.",40,1,7774,False,2025-08-29T23:12:17.598Z,https://cdn.bsky.app/img/avatar/plain/did:plc:r3v7vp5jq7ufw6mgcnv5x2do/bafkreiechx27xfmvpkxgpas5rrkhdsxvf3fzshfrqrrdtrt5pwhmbansqq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:r3v7vp5jq7ufw6mgcnv5x2do/bafkreidld2wurclaeidz2ah3zli3ijil5sd5yhd72ycmh2wi4cqruobqmm@jpeg,2025-09-18T16:56:12.583484+00:00,19,409.1578947368421,40.0,16.15,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:52.373499+00:00,2025-09-16T14:56:18.705Z,0.0,0.0,1.0,
at://did:plc:acy4bywuzyjw2lro2veqmnfi/app.bsky.feed.post/3lyxahjarws27,bafyreicozm5jrvs64bfyfl2q5z67yje5jz5zulbp2zlc2kz7oeyq2mjyyy,"1.5 million chats reveal who uses ChatGPT and why

Large ChatGPT analysis finds global growth, a shrinking gender gap, and everyday tasks like writing and guidance driving most conversations.

#ai #chatgpt #gpt",2025-09-16T11:41:47.918Z,ai-news.at.thenote.app,did:plc:acy4bywuzyjw2lro2veqmnfi,gender inequality,"""gender gap""",search_api,session_20250918_125053,2025-09-18T17:18:52.892846+00:00,en,AI & ML News,"#AI and #ML news from VentureBeat, TechCrunch, TechRadar, HackerNoon and others.
Feed with AI News: https://bsky.app/profile/did:plc:acy4bywuzyjw2lro2veqmnfi/feed/ai-news
Our other projects:
- AI in Telegram: https://t.me/ai_ml_news_en
- TheNote.app",707,6,9590,False,2024-12-14T08:20:12.443Z,https://cdn.bsky.app/img/avatar/plain/did:plc:acy4bywuzyjw2lro2veqmnfi/bafkreihmmwfo4dla42alz7hti74s64o7jsiwvkowqx42pnu4cu4kwr7xmm@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:acy4bywuzyjw2lro2veqmnfi/bafkreihlpag664vvpaafajxlw3e5tplybk24ggdv2aurodj2ditaarbnwm@jpeg,2025-09-18T17:09:30.402320+00:00,278,34.49640287769784,117.83333333333333,28.87,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T17:18:52.892842+00:00,2025-09-16T11:41:48.707Z,0.0,0.0,1.0,
