Theme,State,Keyword,Date,Value
Need help,TN,what is homelessness,2025-09-21,1.0
Need help,TX,apply food stamps,2024-09-22,61.0
Need help,TX,apply food stamps,2024-09-29,72.0
Need help,TX,apply food stamps,2024-10-06,4.769230769230769
Need help,TX,apply food stamps,2024-10-13,53.0
Need help,TX,apply food stamps,2024-10-20,62.0
Need help,TX,apply food stamps,2024-10-27,4.5
Need help,TX,apply food stamps,2024-11-03,4.818181818181818
Need help,TX,apply food stamps,2024-11-10,46.0
Need help,TX,apply food stamps,2024-11-17,2.5555555555555554
Need help,TX,apply food stamps,2024-11-24,28.0
Need help,TX,apply food stamps,2024-12-01,3.909090909090909
Need help,TX,apply food stamps,2024-12-08,3.0
Need help,TX,apply food stamps,2024-12-15,47.0
Need help,TX,apply food stamps,2024-12-22,38.0
Need help,TX,apply food stamps,2024-12-29,52.0
Need help,TX,apply food stamps,2025-01-05,55.0
Need help,TX,apply food stamps,2025-01-12,60.0
Need help,TX,apply food stamps,2025-01-19,50.0
Need help,TX,apply food stamps,2025-01-26,4.4375
Need help,TX,apply food stamps,2025-02-02,49.0
Need help,TX,apply food stamps,2025-02-09,50.0
Need help,TX,apply food stamps,2025-02-16,55.0
Need help,TX,apply food stamps,2025-02-23,46.0
Need help,TX,apply food stamps,2025-03-02,50.0
Need help,TX,apply food stamps,2025-03-09,61.0
Need help,TX,apply food stamps,2025-03-16,44.0
Need help,TX,apply food stamps,2025-03-23,4.090909090909091
Need help,TX,apply food stamps,2025-03-30,54.0
Need help,TX,apply food stamps,2025-04-06,36.0
Need help,TX,apply food stamps,2025-04-13,44.0
Need help,TX,apply food stamps,2025-04-20,4.090909090909091
Need help,TX,apply food stamps,2025-04-27,5.0
Need help,TX,apply food stamps,2025-05-04,3.5384615384615383
Need help,TX,apply food stamps,2025-05-11,41.0
Need help,TX,apply food stamps,2025-05-18,61.0
Need help,TX,apply food stamps,2025-05-25,48.0
Need help,TX,apply food stamps,2025-06-01,56.0
Need help,TX,apply food stamps,2025-06-08,59.0
Need help,TX,apply food stamps,2025-06-15,59.0
Need help,TX,apply food stamps,2025-06-22,48.0
Need help,TX,apply food stamps,2025-06-29,5.166666666666667
Need help,TX,apply food stamps,2025-07-06,54.0
Need help,TX,apply food stamps,2025-07-13,63.0
Need help,TX,apply food stamps,2025-07-20,54.0
Need help,TX,apply food stamps,2025-07-27,62.0
Need help,TX,apply food stamps,2025-08-03,62.0
Need help,TX,apply food stamps,2025-08-10,4.833333333333333
Need help,TX,apply food stamps,2025-08-17,57.0
Need help,TX,apply food stamps,2025-08-24,3.3125
Need help,TX,apply food stamps,2025-08-31,54.0
Need help,TX,apply food stamps,2025-09-07,17.666666666666668
Need help,TX,apply food stamps,2025-09-14,5.666666666666667
Need help,TX,apply food stamps,2025-09-21,7.375
Need help,TX,homeless help,2024-09-22,29.0
Need help,TX,homeless help,2024-09-29,24.0
Need help,TX,homeless help,2024-10-06,1.9230769230769231
Need help,TX,homeless help,2024-10-13,28.0
Need help,TX,homeless help,2024-10-20,24.0
Need help,TX,homeless help,2024-10-27,2.8333333333333335
Need help,TX,homeless help,2024-11-03,3.090909090909091
Need help,TX,homeless help,2024-11-10,24.0
Need help,TX,homeless help,2024-11-17,2.1666666666666665
Need help,TX,homeless help,2024-11-24,24.0
Need help,TX,homeless help,2024-12-01,3.0
Need help,TX,homeless help,2024-12-08,1.380952380952381
Need help,TX,homeless help,2024-12-15,27.0
Need help,TX,homeless help,2024-12-22,19.0
Need help,TX,homeless help,2024-12-29,16.0
Need help,TX,homeless help,2025-01-05,26.0
Need help,TX,homeless help,2025-01-12,28.0
Need help,TX,homeless help,2025-01-19,22.0
Need help,TX,homeless help,2025-01-26,1.625
Need help,TX,homeless help,2025-02-02,14.0
Need help,TX,homeless help,2025-02-09,35.0
Need help,TX,homeless help,2025-02-16,26.0
Need help,TX,homeless help,2025-02-23,25.0
Need help,TX,homeless help,2025-03-02,24.0
Need help,TX,homeless help,2025-03-09,23.0
Need help,TX,homeless help,2025-03-16,16.0
Need help,TX,homeless help,2025-03-23,2.0
Need help,TX,homeless help,2025-03-30,27.0
Need help,TX,homeless help,2025-04-06,18.0
Need help,TX,homeless help,2025-04-13,28.0
Need help,TX,homeless help,2025-04-20,2.4545454545454546
Need help,TX,homeless help,2025-04-27,2.1818181818181817
Need help,TX,homeless help,2025-05-04,2.4615384615384617
Need help,TX,homeless help,2025-05-11,28.0
Need help,TX,homeless help,2025-05-18,28.0
Need help,TX,homeless help,2025-05-25,19.0
Need help,TX,homeless help,2025-06-01,23.0
Need help,TX,homeless help,2025-06-08,27.0
Need help,TX,homeless help,2025-06-15,21.0
Need help,TX,homeless help,2025-06-22,22.0
Need help,TX,homeless help,2025-06-29,2.0833333333333335
Need help,TX,homeless help,2025-07-06,28.0
Need help,TX,homeless help,2025-07-13,34.0
Need help,TX,homeless help,2025-07-20,24.0
Need help,TX,homeless help,2025-07-27,16.0
Need help,TX,homeless help,2025-08-03,25.0
Need help,TX,homeless help,2025-08-10,2.4166666666666665
Need help,TX,homeless help,2025-08-17,20.0
Need help,TX,homeless help,2025-08-24,1.25
Need help,TX,homeless help,2025-08-31,25.0
Need help,TX,homeless help,2025-09-07,8.0
Need help,TX,homeless help,2025-09-14,2.7777777777777777
Need help,TX,homeless help,2025-09-21,3.25
Need help,TX,Homeless shelter,2024-09-22,69.0
Need help,TX,Homeless shelter,2024-09-29,67.0
Need help,TX,Homeless shelter,2024-10-06,5.538461538461538
Need help,TX,Homeless shelter,2024-10-13,69.0
Need help,TX,Homeless shelter,2024-10-20,67.0
Need help,TX,Homeless shelter,2024-10-27,5.916666666666667
Need help,TX,Homeless shelter,2024-11-03,6.636363636363637
Need help,TX,Homeless shelter,2024-11-10,86.0
Need help,TX,Homeless shelter,2024-11-17,4.888888888888889
Need help,TX,Homeless shelter,2024-11-24,80.0
Need help,TX,Homeless shelter,2024-12-01,7.181818181818182
Need help,TX,Homeless shelter,2024-12-08,3.7142857142857144
Need help,TX,Homeless shelter,2024-12-15,85.0
Need help,TX,Homeless shelter,2024-12-22,80.0
Need help,TX,Homeless shelter,2024-12-29,63.0
Need help,TX,Homeless shelter,2025-01-05,83.0
Need help,TX,Homeless shelter,2025-01-12,83.0
Need help,TX,Homeless shelter,2025-01-19,90.0
Need help,TX,Homeless shelter,2025-01-26,4.75
Need help,TX,Homeless shelter,2025-02-02,62.0
Need help,TX,Homeless shelter,2025-02-09,87.0
Need help,TX,Homeless shelter,2025-02-16,100.0
Need help,TX,Homeless shelter,2025-02-23,70.0
Need help,TX,Homeless shelter,2025-03-02,62.0
Need help,TX,Homeless shelter,2025-03-09,55.0
Need help,TX,Homeless shelter,2025-03-16,63.0
Need help,TX,Homeless shelter,2025-03-23,6.909090909090909
Need help,TX,Homeless shelter,2025-03-30,62.0
Need help,TX,Homeless shelter,2025-04-06,55.0
Need help,TX,Homeless shelter,2025-04-13,83.0
Need help,TX,Homeless shelter,2025-04-20,4.909090909090909
Need help,TX,Homeless shelter,2025-04-27,5.7272727272727275
Need help,TX,Homeless shelter,2025-05-04,4.461538461538462
Need help,TX,Homeless shelter,2025-05-11,78.0
Need help,TX,Homeless shelter,2025-05-18,80.0
Need help,TX,Homeless shelter,2025-05-25,70.0
Need help,TX,Homeless shelter,2025-06-01,79.0
Need help,TX,Homeless shelter,2025-06-08,66.0
Need help,TX,Homeless shelter,2025-06-15,77.0
Need help,TX,Homeless shelter,2025-06-22,76.0
Need help,TX,Homeless shelter,2025-06-29,6.5
Need help,TX,Homeless shelter,2025-07-06,82.0
Need help,TX,Homeless shelter,2025-07-13,85.0
Need help,TX,Homeless shelter,2025-07-20,79.0
Need help,TX,Homeless shelter,2025-07-27,73.0
Need help,TX,Homeless shelter,2025-08-03,90.0
Need help,TX,Homeless shelter,2025-08-10,7.083333333333333
Need help,TX,Homeless shelter,2025-08-17,74.0
Need help,TX,Homeless shelter,2025-08-24,4.3125
Need help,TX,Homeless shelter,2025-08-31,61.0
Need help,TX,Homeless shelter,2025-09-07,21.333333333333332
Need help,TX,Homeless shelter,2025-09-14,8.333333333333334
Need help,TX,Homeless shelter,2025-09-21,8.25
Need help,TX,what is homelessness,2024-09-22,0.0
Need help,TX,what is homelessness,2024-09-29,0.0
Need help,TX,what is homelessness,2024-10-06,1.0
Need help,TX,what is homelessness,2024-10-13,0.0
Need help,TX,what is homelessness,2024-10-20,0.0
Need help,TX,what is homelessness,2024-10-27,1.0
Need help,TX,what is homelessness,2024-11-03,1.0
Need help,TX,what is homelessness,2024-11-10,0.0
Need help,TX,what is homelessness,2024-11-17,1.0
Need help,TX,what is homelessness,2024-11-24,0.0
Need help,TX,what is homelessness,2024-12-01,1.0
Need help,TX,what is homelessness,2024-12-08,1.0
Need help,TX,what is homelessness,2024-12-15,0.0
Need help,TX,what is homelessness,2024-12-22,0.0
Need help,TX,what is homelessness,2024-12-29,0.0
Need help,TX,what is homelessness,2025-01-05,0.0
Need help,TX,what is homelessness,2025-01-12,0.0
Need help,TX,what is homelessness,2025-01-19,0.0
Need help,TX,what is homelessness,2025-01-26,1.0
Need help,TX,what is homelessness,2025-02-02,0.0
Need help,TX,what is homelessness,2025-02-09,0.0
Need help,TX,what is homelessness,2025-02-16,0.0
Need help,TX,what is homelessness,2025-02-23,0.0
Need help,TX,what is homelessness,2025-03-02,0.0
Need help,TX,what is homelessness,2025-03-09,0.0
Need help,TX,what is homelessness,2025-03-16,0.0
Need help,TX,what is homelessness,2025-03-23,1.0
Need help,TX,what is homelessness,2025-03-30,0.0
Need help,TX,what is homelessness,2025-04-06,0.0
Need help,TX,what is homelessness,2025-04-13,0.0
Need help,TX,what is homelessness,2025-04-20,1.0
Need help,TX,what is homelessness,2025-04-27,1.0
Need help,TX,what is homelessness,2025-05-04,1.0
Need help,TX,what is homelessness,2025-05-11,0.0
Need help,TX,what is homelessness,2025-05-18,0.0
Need help,TX,what is homelessness,2025-05-25,0.0
Need help,TX,what is homelessness,2025-06-01,0.0
Need help,TX,what is homelessness,2025-06-08,0.0
Need help,TX,what is homelessness,2025-06-15,0.0
Need help,TX,what is homelessness,2025-06-22,0.0
Need help,TX,what is homelessness,2025-06-29,1.0
Need help,TX,what is homelessness,2025-07-06,0.0
Need help,TX,what is homelessness,2025-07-13,0.0
Need help,TX,what is homelessness,2025-07-20,0.0
Need help,TX,what is homelessness,2025-07-27,0.0
Need help,TX,what is homelessness,2025-08-03,0.0
Need help,TX,what is homelessness,2025-08-10,1.0
Need help,TX,what is homelessness,2025-08-17,0.0
Need help,TX,what is homelessness,2025-08-24,1.0
Need help,TX,what is homelessness,2025-08-31,0.0
Need help,TX,what is homelessness,2025-09-07,1.0
Need help,TX,what is homelessness,2025-09-14,1.0
Need help,TX,what is homelessness,2025-09-21,1.0
Need help,UT,apply food stamps,2024-09-22,0.0
Need help,UT,apply food stamps,2024-09-29,0.0
Need help,UT,apply food stamps,2024-10-06,0.0
Need help,UT,apply food stamps,2024-10-13,0.0
Need help,UT,apply food stamps,2024-10-20,0.0
Need help,UT,apply food stamps,2024-10-27,0.0
Need help,UT,apply food stamps,2024-11-03,0.0
Need help,UT,apply food stamps,2024-11-10,0.0
Need help,UT,apply food stamps,2024-11-17,0.0
Need help,UT,apply food stamps,2024-11-24,0.0
Need help,UT,apply food stamps,2024-12-01,0.0
Need help,UT,apply food stamps,2024-12-08,0.0
Need help,UT,apply food stamps,2024-12-15,0.0
Need help,UT,apply food stamps,2024-12-22,0.0
Need help,UT,apply food stamps,2024-12-29,0.0
Need help,UT,apply food stamps,2025-01-05,0.0
Need help,UT,apply food stamps,2025-01-12,0.0
Need help,UT,apply food stamps,2025-01-19,0.0
Need help,UT,apply food stamps,2025-01-26,0.0
Need help,UT,apply food stamps,2025-02-02,0.0
Need help,UT,apply food stamps,2025-02-09,0.0
Need help,UT,apply food stamps,2025-02-16,0.0
Need help,UT,apply food stamps,2025-02-23,0.0
Need help,UT,apply food stamps,2025-03-02,0.0
Need help,UT,apply food stamps,2025-03-09,0.0
Need help,UT,apply food stamps,2025-03-16,0.0
Need help,UT,apply food stamps,2025-03-23,0.0
Need help,UT,apply food stamps,2025-03-30,0.0
Need help,UT,apply food stamps,2025-04-06,0.0
Need help,UT,apply food stamps,2025-04-13,0.0
Need help,UT,apply food stamps,2025-04-20,0.0
Need help,UT,apply food stamps,2025-04-27,0.0
Need help,UT,apply food stamps,2025-05-04,0.0
Need help,UT,apply food stamps,2025-05-11,0.0
Need help,UT,apply food stamps,2025-05-18,0.0
Need help,UT,apply food stamps,2025-05-25,0.0
Need help,UT,apply food stamps,2025-06-01,0.0
Need help,UT,apply food stamps,2025-06-08,0.0
Need help,UT,apply food stamps,2025-06-15,0.0
Need help,UT,apply food stamps,2025-06-22,0.0
Need help,UT,apply food stamps,2025-06-29,0.0
Need help,UT,apply food stamps,2025-07-06,0.0
Need help,UT,apply food stamps,2025-07-13,0.0
Need help,UT,apply food stamps,2025-07-20,0.0
Need help,UT,apply food stamps,2025-07-27,0.0
Need help,UT,apply food stamps,2025-08-03,0.0
Need help,UT,apply food stamps,2025-08-10,0.0
Need help,UT,apply food stamps,2025-08-17,0.0
Need help,UT,apply food stamps,2025-08-24,0.0
Need help,UT,apply food stamps,2025-08-31,0.0
Need help,UT,apply food stamps,2025-09-07,3.0
Need help,UT,apply food stamps,2025-09-14,1.375
Need help,UT,apply food stamps,2025-09-21,1.75
Need help,UT,homeless help,2024-09-22,0.0
Need help,UT,homeless help,2024-09-29,0.0
Need help,UT,homeless help,2024-10-06,0.0
Need help,UT,homeless help,2024-10-13,0.0
Need help,UT,homeless help,2024-10-20,0.0
Need help,UT,homeless help,2024-10-27,0.0
Need help,UT,homeless help,2024-11-03,0.0
Need help,UT,homeless help,2024-11-10,0.0
Need help,UT,homeless help,2024-11-17,0.0
Need help,UT,homeless help,2024-11-24,0.0
Need help,UT,homeless help,2024-12-01,0.0
Need help,UT,homeless help,2024-12-08,0.0
Need help,UT,homeless help,2024-12-15,0.0
Need help,UT,homeless help,2024-12-22,0.0
Need help,UT,homeless help,2024-12-29,0.0
Need help,UT,homeless help,2025-01-05,0.0
Need help,UT,homeless help,2025-01-12,0.0
Need help,UT,homeless help,2025-01-19,0.0
Need help,UT,homeless help,2025-01-26,0.0
Need help,UT,homeless help,2025-02-02,0.0
Need help,UT,homeless help,2025-02-09,0.0
Need help,UT,homeless help,2025-02-16,0.0
Need help,UT,homeless help,2025-02-23,0.0
Need help,UT,homeless help,2025-03-02,0.0
Need help,UT,homeless help,2025-03-09,0.0
Need help,UT,homeless help,2025-03-16,0.0
Need help,UT,homeless help,2025-03-23,0.0
Need help,UT,homeless help,2025-03-30,0.0
Need help,UT,homeless help,2025-04-06,0.0
Need help,UT,homeless help,2025-04-13,0.0
Need help,UT,homeless help,2025-04-20,0.0
Need help,UT,homeless help,2025-04-27,0.0
Need help,UT,homeless help,2025-05-04,0.0
Need help,UT,homeless help,2025-05-11,0.0
Need help,UT,homeless help,2025-05-18,0.0
Need help,UT,homeless help,2025-05-25,0.0
Need help,UT,homeless help,2025-06-01,0.0
Need help,UT,homeless help,2025-06-08,0.0
Need help,UT,homeless help,2025-06-15,0.0
Need help,UT,homeless help,2025-06-22,0.0
Need help,UT,homeless help,2025-06-29,0.0
Need help,UT,homeless help,2025-07-06,0.0
Need help,UT,homeless help,2025-07-13,0.0
Need help,UT,homeless help,2025-07-20,0.0
Need help,UT,homeless help,2025-07-27,0.0
Need help,UT,homeless help,2025-08-03,0.0
Need help,UT,homeless help,2025-08-10,0.0
Need help,UT,homeless help,2025-08-17,0.0
Need help,UT,homeless help,2025-08-24,0.0
Need help,UT,homeless help,2025-08-31,0.0
Need help,UT,homeless help,2025-09-07,4.0
Need help,UT,homeless help,2025-09-14,1.125
Need help,UT,homeless help,2025-09-21,2.0
Need help,UT,Homeless shelter,2024-09-22,54.0
Need help,UT,Homeless shelter,2024-09-29,51.0
Need help,UT,Homeless shelter,2024-10-06,0.0
Need help,UT,Homeless shelter,2024-10-13,0.0
Need help,UT,Homeless shelter,2024-10-20,77.0
Need help,UT,Homeless shelter,2024-10-27,0.0
Need help,UT,Homeless shelter,2024-11-03,72.0
Need help,UT,Homeless shelter,2024-11-10,100.0
Need help,UT,Homeless shelter,2024-11-17,89.0
Need help,UT,Homeless shelter,2024-11-24,0.0
Need help,UT,Homeless shelter,2024-12-01,0.0
Need help,UT,Homeless shelter,2024-12-08,68.0
Need help,UT,Homeless shelter,2024-12-15,86.0
Need help,UT,Homeless shelter,2024-12-22,63.0
Need help,UT,Homeless shelter,2024-12-29,0.0
Need help,UT,Homeless shelter,2025-01-05,0.0
Need help,UT,Homeless shelter,2025-01-12,87.0
Need help,UT,Homeless shelter,2025-01-19,53.0
Need help,UT,Homeless shelter,2025-01-26,0.0
Need help,UT,Homeless shelter,2025-02-02,0.0
Need help,UT,Homeless shelter,2025-02-09,0.0
Need help,UT,Homeless shelter,2025-02-16,0.0
Need help,UT,Homeless shelter,2025-02-23,50.0
Need help,UT,Homeless shelter,2025-03-02,0.0
Need help,UT,Homeless shelter,2025-03-09,0.0
Need help,UT,Homeless shelter,2025-03-16,54.0
Need help,UT,Homeless shelter,2025-03-23,71.0
Need help,UT,Homeless shelter,2025-03-30,53.0
Need help,UT,Homeless shelter,2025-04-06,0.0
Need help,UT,Homeless shelter,2025-04-13,0.0
Need help,UT,Homeless shelter,2025-04-20,59.0
Need help,UT,Homeless shelter,2025-04-27,0.0
Need help,UT,Homeless shelter,2025-05-04,53.0
Need help,UT,Homeless shelter,2025-05-11,0.0
Need help,UT,Homeless shelter,2025-05-18,0.0
Need help,UT,Homeless shelter,2025-05-25,0.0
Need help,UT,Homeless shelter,2025-06-01,0.0
Need help,UT,Homeless shelter,2025-06-08,0.0
Need help,UT,Homeless shelter,2025-06-15,0.0
Need help,UT,Homeless shelter,2025-06-22,0.0
Need help,UT,Homeless shelter,2025-06-29,0.0
Need help,UT,Homeless shelter,2025-07-06,0.0
Need help,UT,Homeless shelter,2025-07-13,75.0
Need help,UT,Homeless shelter,2025-07-20,0.0
Need help,UT,Homeless shelter,2025-07-27,0.0
Need help,UT,Homeless shelter,2025-08-03,0.0
Need help,UT,Homeless shelter,2025-08-10,54.0
Need help,UT,Homeless shelter,2025-08-17,0.0
Need help,UT,Homeless shelter,2025-08-24,0.0
Need help,UT,Homeless shelter,2025-08-31,98.0
Need help,UT,Homeless shelter,2025-09-07,18.0
Need help,UT,Homeless shelter,2025-09-14,6.375
Need help,UT,Homeless shelter,2025-09-21,12.0
Need help,UT,what is homelessness,2024-09-22,0.0
Need help,UT,what is homelessness,2024-09-29,0.0
Need help,UT,what is homelessness,2024-10-06,0.0
Need help,UT,what is homelessness,2024-10-13,0.0
Need help,UT,what is homelessness,2024-10-20,0.0
Need help,UT,what is homelessness,2024-10-27,0.0
Need help,UT,what is homelessness,2024-11-03,0.0
Need help,UT,what is homelessness,2024-11-10,0.0
Need help,UT,what is homelessness,2024-11-17,0.0
Need help,UT,what is homelessness,2024-11-24,0.0
Need help,UT,what is homelessness,2024-12-01,0.0
Need help,UT,what is homelessness,2024-12-08,0.0
Need help,UT,what is homelessness,2024-12-15,0.0
Need help,UT,what is homelessness,2024-12-22,0.0
Need help,UT,what is homelessness,2024-12-29,0.0
Need help,UT,what is homelessness,2025-01-05,0.0
Need help,UT,what is homelessness,2025-01-12,0.0
Need help,UT,what is homelessness,2025-01-19,0.0
Need help,UT,what is homelessness,2025-01-26,0.0
Need help,UT,what is homelessness,2025-02-02,0.0
Need help,UT,what is homelessness,2025-02-09,0.0
Need help,UT,what is homelessness,2025-02-16,0.0
Need help,UT,what is homelessness,2025-02-23,0.0
Need help,UT,what is homelessness,2025-03-02,0.0
Need help,UT,what is homelessness,2025-03-09,0.0
Need help,UT,what is homelessness,2025-03-16,0.0
Need help,UT,what is homelessness,2025-03-23,0.0
Need help,UT,what is homelessness,2025-03-30,0.0
Need help,UT,what is homelessness,2025-04-06,0.0
Need help,UT,what is homelessness,2025-04-13,0.0
Need help,UT,what is homelessness,2025-04-20,0.0
Need help,UT,what is homelessness,2025-04-27,0.0
Need help,UT,what is homelessness,2025-05-04,0.0
Need help,UT,what is homelessness,2025-05-11,0.0
Need help,UT,what is homelessness,2025-05-18,0.0
Need help,UT,what is homelessness,2025-05-25,0.0
Need help,UT,what is homelessness,2025-06-01,0.0
Need help,UT,what is homelessness,2025-06-08,0.0
Need help,UT,what is homelessness,2025-06-15,0.0
Need help,UT,what is homelessness,2025-06-22,0.0
Need help,UT,what is homelessness,2025-06-29,0.0
Need help,UT,what is homelessness,2025-07-06,0.0
Need help,UT,what is homelessness,2025-07-13,0.0
Need help,UT,what is homelessness,2025-07-20,0.0
Need help,UT,what is homelessness,2025-07-27,0.0
Need help,UT,what is homelessness,2025-08-03,0.0
Need help,UT,what is homelessness,2025-08-10,0.0
Need help,UT,what is homelessness,2025-08-17,0.0
Need help,UT,what is homelessness,2025-08-24,0.0
Need help,UT,what is homelessness,2025-08-31,0.0
Need help,UT,what is homelessness,2025-09-07,0.0
Need help,UT,what is homelessness,2025-09-14,1.0
Need help,UT,what is homelessness,2025-09-21,1.0
Need help,VT,apply food stamps,2024-09-22,0.0
Need help,VT,apply food stamps,2024-09-29,0.0
Need help,VT,apply food stamps,2024-10-06,0.0
Need help,VT,apply food stamps,2024-10-13,0.0
Need help,VT,apply food stamps,2024-10-20,0.0
Need help,VT,apply food stamps,2024-10-27,0.0
Need help,VT,apply food stamps,2024-11-03,0.0
Need help,VT,apply food stamps,2024-11-10,0.0
Need help,VT,apply food stamps,2024-11-17,0.0
Need help,VT,apply food stamps,2024-11-24,0.0
Need help,VT,apply food stamps,2024-12-01,0.0
Need help,VT,apply food stamps,2024-12-08,0.0
Need help,VT,apply food stamps,2024-12-15,0.0
Need help,VT,apply food stamps,2024-12-22,0.0
Need help,VT,apply food stamps,2024-12-29,0.0
Need help,VT,apply food stamps,2025-01-05,0.0
Need help,VT,apply food stamps,2025-01-12,0.0
Need help,VT,apply food stamps,2025-01-19,0.0
Need help,VT,apply food stamps,2025-01-26,0.0
Need help,VT,apply food stamps,2025-02-02,0.0
Need help,VT,apply food stamps,2025-02-09,0.0
Need help,VT,apply food stamps,2025-02-16,0.0
Need help,VT,apply food stamps,2025-02-23,0.0
Need help,VT,apply food stamps,2025-03-02,0.0
Need help,VT,apply food stamps,2025-03-09,0.0
Need help,VT,apply food stamps,2025-03-16,0.0
Need help,VT,apply food stamps,2025-03-23,0.0
Need help,VT,apply food stamps,2025-03-30,0.0
Need help,VT,apply food stamps,2025-04-06,0.0
Need help,VT,apply food stamps,2025-04-13,0.0
Need help,VT,apply food stamps,2025-04-20,0.0
Need help,VT,apply food stamps,2025-04-27,0.0
Need help,VT,apply food stamps,2025-05-04,0.0
Need help,VT,apply food stamps,2025-05-11,0.0
Need help,VT,apply food stamps,2025-05-18,0.0
Need help,VT,apply food stamps,2025-05-25,0.0
Need help,VT,apply food stamps,2025-06-01,0.0
Need help,VT,apply food stamps,2025-06-08,0.0
Need help,VT,apply food stamps,2025-06-15,0.0
Need help,VT,apply food stamps,2025-06-22,0.0
Need help,VT,apply food stamps,2025-06-29,0.0
Need help,VT,apply food stamps,2025-07-06,0.0
Need help,VT,apply food stamps,2025-07-13,0.0
Need help,VT,apply food stamps,2025-07-20,0.0
Need help,VT,apply food stamps,2025-07-27,0.0
Need help,VT,apply food stamps,2025-08-03,0.0
Need help,VT,apply food stamps,2025-08-10,0.0
Need help,VT,apply food stamps,2025-08-17,0.0
Need help,VT,apply food stamps,2025-08-24,0.0
Need help,VT,apply food stamps,2025-08-31,0.0
Need help,VT,apply food stamps,2025-09-07,0.0
Need help,VT,apply food stamps,2025-09-14,5.0
Need help,VT,apply food stamps,2025-09-21,0.0
Need help,VT,homeless help,2024-09-22,0.0
Need help,VT,homeless help,2024-09-29,0.0
Need help,VT,homeless help,2024-10-06,0.0
Need help,VT,homeless help,2024-10-13,0.0
Need help,VT,homeless help,2024-10-20,0.0
Need help,VT,homeless help,2024-10-27,0.0
Need help,VT,homeless help,2024-11-03,0.0
Need help,VT,homeless help,2024-11-10,0.0
Need help,VT,homeless help,2024-11-17,0.0
Need help,VT,homeless help,2024-11-24,0.0
Need help,VT,homeless help,2024-12-01,0.0
Need help,VT,homeless help,2024-12-08,0.0
Need help,VT,homeless help,2024-12-15,0.0
Need help,VT,homeless help,2024-12-22,0.0
Need help,VT,homeless help,2024-12-29,0.0
Need help,VT,homeless help,2025-01-05,0.0
Need help,VT,homeless help,2025-01-12,0.0
Need help,VT,homeless help,2025-01-19,0.0
Need help,VT,homeless help,2025-01-26,0.0
Need help,VT,homeless help,2025-02-02,0.0
Need help,VT,homeless help,2025-02-09,0.0
Need help,VT,homeless help,2025-02-16,0.0
Need help,VT,homeless help,2025-02-23,0.0
Need help,VT,homeless help,2025-03-02,0.0
Need help,VT,homeless help,2025-03-09,0.0
Need help,VT,homeless help,2025-03-16,0.0
Need help,VT,homeless help,2025-03-23,0.0
Need help,VT,homeless help,2025-03-30,0.0
Need help,VT,homeless help,2025-04-06,0.0
Need help,VT,homeless help,2025-04-13,0.0
Need help,VT,homeless help,2025-04-20,0.0
Need help,VT,homeless help,2025-04-27,0.0
Need help,VT,homeless help,2025-05-04,0.0
Need help,VT,homeless help,2025-05-11,0.0
Need help,VT,homeless help,2025-05-18,0.0
Need help,VT,homeless help,2025-05-25,0.0
Need help,VT,homeless help,2025-06-01,0.0
Need help,VT,homeless help,2025-06-08,0.0
Need help,VT,homeless help,2025-06-15,0.0
Need help,VT,homeless help,2025-06-22,0.0
Need help,VT,homeless help,2025-06-29,0.0
Need help,VT,homeless help,2025-07-06,0.0
Need help,VT,homeless help,2025-07-13,0.0
Need help,VT,homeless help,2025-07-20,0.0
Need help,VT,homeless help,2025-07-27,0.0
Need help,VT,homeless help,2025-08-03,0.0
Need help,VT,homeless help,2025-08-10,0.0
Need help,VT,homeless help,2025-08-17,0.0
Need help,VT,homeless help,2025-08-24,0.0
Need help,VT,homeless help,2025-08-31,0.0
Need help,VT,homeless help,2025-09-07,0.0
Need help,VT,homeless help,2025-09-14,5.0
Need help,VT,homeless help,2025-09-21,0.0
Need help,VT,Homeless shelter,2024-09-22,0.0
Need help,VT,Homeless shelter,2024-09-29,0.0
Need help,VT,Homeless shelter,2024-10-06,0.0
Need help,VT,Homeless shelter,2024-10-13,0.0
Need help,VT,Homeless shelter,2024-10-20,0.0
Need help,VT,Homeless shelter,2024-10-27,0.0
Need help,VT,Homeless shelter,2024-11-03,0.0
Need help,VT,Homeless shelter,2024-11-10,0.0
Need help,VT,Homeless shelter,2024-11-17,0.0
Need help,VT,Homeless shelter,2024-11-24,0.0
Need help,VT,Homeless shelter,2024-12-01,0.0
Need help,VT,Homeless shelter,2024-12-08,0.0
Need help,VT,Homeless shelter,2024-12-15,0.0
Need help,VT,Homeless shelter,2024-12-22,0.0
Need help,VT,Homeless shelter,2024-12-29,0.0
Need help,VT,Homeless shelter,2025-01-05,0.0
Need help,VT,Homeless shelter,2025-01-12,0.0
Need help,VT,Homeless shelter,2025-01-19,0.0
Need help,VT,Homeless shelter,2025-01-26,0.0
Need help,VT,Homeless shelter,2025-02-02,0.0
Need help,VT,Homeless shelter,2025-02-09,0.0
Need help,VT,Homeless shelter,2025-02-16,0.0
Need help,VT,Homeless shelter,2025-02-23,0.0
Need help,VT,Homeless shelter,2025-03-02,0.0
Need help,VT,Homeless shelter,2025-03-09,0.0
Need help,VT,Homeless shelter,2025-03-16,0.0
Need help,VT,Homeless shelter,2025-03-23,0.0
Need help,VT,Homeless shelter,2025-03-30,0.0
Need help,VT,Homeless shelter,2025-04-06,0.0
